Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
ED, 	10 , 	20 , 	9 , 	15 , 	43 , 	17 , 	22 , 	12 , 	27 , 	49 , 	68 , 	627 , 	39 , 	132 , 	35 , 	25 , 	28 , 	40 , 	8 , 	2 , 	5 , 	2 , 	1 , 	5 , 	15 , 	608 , 	233 , 	642 , 	618 , 	51 , 	31 , 	30 , 	25 , 	32 , 	13 , 	78 , 	17 , 	2 , 	11 , 	14 , 	8 , 	149 , 	21 ," 	3,835 ",,,,,,,,,,
NC, 	1 , 	2 , 	2 , 	2 , 	8 , 	3 , 	6 , 	5 , 	8 , 	3 , 	5 , 	47 , 	2 , 	7 , 	2 , 	2 , 	2 , 	4 , 	23 , 	6 , 	20 , 	6 , 	2 , 	7 , 	1 , 	91 , 	34 , 	93 , 	52 , 	6 , 	7 , 	6 , 	5 , 	9 , 	3 , 	-   , 	2 , 	3 , 	33 , 	2 , 	2 , 	15 , 	4 , 	537 ,,,,,,,,,,
WP, 	32 , 	28 , 	7 , 	7 , 	16 , 	19 , 	72 , 	17 , 	45 , 	9 , 	40 , 	136 , 	18 , 	30 , 	19 , 	12 , 	12 , 	18 , 	173 , 	47 , 	73 , 	15 , 	6 , 	26 , 	15 , 	158 , 	67 , 	240 , 	166 , 	38 , 	56 , 	30 , 	35 , 	50 , 	11 , 	3 , 	11 , 	29 , 	16 , 	11 , 	9 , 	45 , 	13 ," 	1,872 ",,,,,,,,,,
SS, 	5 , 	8 , 	1 , 	3 , 	9 , 	1 , 	4 , 	3 , 	3 , 	4 , 	11 , 	23 , 	4 , 	3 , 	3 , 	1 , 	4 , 	4 , 	6 , 	5 , 	4 , 	1 , 	1 , 	2 , 	4 , 	55 , 	28 , 	209 , 	151 , 	35 , 	44 , 	18 , 	22 , 	22 , 	8 , 	1 , 	14 , 	2 , 	13 , 	4 , 	13 , 	30 , 	9 , 	792 ,,,,,,,,,,
SB, 	6 , 	7 , 	1 , 	4 , 	4 , 	3 , 	4 , 	3 , 	4 , 	7 , 	7 , 	14 , 	4 , 	5 , 	4 , 	2 , 	2 , 	3 , 	9 , 	5 , 	3 , 	1 , 	1 , 	3 , 	5 , 	48 , 	31 , 	188 , 	171 , 	57 , 	86 , 	29 , 	89 , 	57 , 	26 , 	2 , 	9 , 	1 , 	12 , 	14 , 	8 , 	31 , 	11 , 	978 ,,,,,,,,,,
SO, 	11 , 	21 , 	17 , 	35 , 	77 , 	18 , 	27 , 	12 , 	22 , 	36 , 	27 , 	53 , 	17 , 	7 , 	10 , 	4 , 	14 , 	28 , 	29 , 	48 , 	42 , 	29 , 	32 , 	40 , 	26 , 	239 , 	199 , 	895 , 	275 , 	81 , 	82 , 	38 , 	51 , 	84 , 	43 , 	13 , 	133 , 	13 , 	28 , 	24 , 	24 , 	13 , 	210 ," 	3,121 ",,,,,,,,,,
MB, 	12 , 	13 , 	10 , 	9 , 	43 , 	11 , 	8 , 	8 , 	13 , 	14 , 	16 , 	32 , 	6 , 	5 , 	4 , 	2 , 	4 , 	5 , 	9 , 	12 , 	16 , 	4 , 	7 , 	12 , 	6 , 	125 , 	105 , 	505 , 	462 , 	85 , 	73 , 	29 , 	62 , 	58 , 	29 , 	2 , 	20 , 	2 , 	12 , 	9 , 	14 , 	319 , 	10 ," 	2,199 ",,,,,,,,,,
Entries," 	1,483 "," 	2,646 "," 	1,559 "," 	1,760 "," 	4,263 "," 	2,277 "," 	2,923 "," 	1,609 "," 	2,840 "," 	2,143 "," 	3,192 "," 	6,116 "," 	1,763 "," 	2,264 "," 	1,509 ", 	974 ," 	1,216 "," 	2,614 "," 	1,782 "," 	1,417 "," 	1,957 "," 	1,048 ", 	903 ," 	2,068 "," 	2,291 "," 	7,818 "," 	5,085 "," 	19,881 "," 	13,154 "," 	5,697 "," 	6,243 "," 	3,153 "," 	5,357 "," 	3,079 "," 	1,155 ", 	936 ," 	3,841 ", 	539 ," 	1,742 ", 	757 , 	928 ," 	4,357 "," 	2,049 "," 	140,383 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
