Exit stations,Entry stations->,,WEEKDAY,,,Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
MB, 	31 , 	70 , 	32 , 	41 , 	158 , 	42 , 	72 , 	133 , 	145 , 	21 , 	33 , 	23 , 	10 , 	11 , 	7 , 	5 , 	4 , 	5 , 	26 , 	24 , 	20 , 	10 , 	12 , 	26 , 	37 ," 	1,013 "," 	1,301 ", 	631 , 	554 , 	226 , 	195 , 	125 , 	171 , 	297 , 	91 , 	5 , 	20 , 	11 , 	34 , 	75 , 	35 , 	234 , 	42 , 	5 , 	4 , 	1 ," 	6,068 ",,,,,,,,,,,,,
WD, 	7 , 	15 , 	10 , 	10 , 	54 , 	12 , 	26 , 	118 , 	120 , 	100 , 	66 , 	63 , 	55 , 	82 , 	38 , 	19 , 	22 , 	27 , 	3 , 	3 , 	2 , 	1 , 	0 , 	5 , 	11 , 	835 , 	803 , 	313 , 	308 , 	78 , 	44 , 	28 , 	30 , 	61 , 	4 , 	71 , 	43 , 	1 , 	2 , 	9 , 	6 , 	36 , 	4 , 	18 , 	30 , 	7 ," 	3,597 ",,,,,,,,,,,,,
OA, 	11 , 	31 , 	27 , 	34 , 	60 , 	22 , 	23 , 	37 , 	50 , 	17 , 	10 , 	25 , 	9 , 	5 , 	8 , 	6 , 	13 , 	23 , 	26 , 	42 , 	36 , 	20 , 	12 , 	15 , 	8 , 	152 , 	118 , 	80 , 	58 , 	18 , 	18 , 	10 , 	6 , 	12 , 	1 , 	8 , 	64 , 	13 , 	24 , 	3 , 	3 , 	18 , 	4 , 	26 , 	9 , 	9 ," 	1,224 ",,,,,,,,,,,,,
WS, 	9 , 	26 , 	11 , 	14 , 	111 , 	22 , 	32 , 	112 , 	97 , 	92 , 	61 , 	69 , 	45 , 	61 , 	69 , 	43 , 	34 , 	39 , 	12 , 	8 , 	6 , 	2 , 	3 , 	9 , 	13 , 	653 , 	701 , 	281 , 	250 , 	56 , 	24 , 	13 , 	20 , 	40 , 	2 , 	11 , 	18 , 	3 , 	21 , 	2 , 	3 , 	13 , 	1 , 	7 , 	9 , 	29 ," 	3,156 ",,,,,,,,,,,,,
Entries," 	4,411 "," 	8,277 "," 	4,903 "," 	4,375 "," 	11,783 "," 	5,472 "," 	9,006 "," 	13,743 "," 	13,678 "," 	7,392 "," 	8,046 "," 	5,825 "," 	6,150 "," 	5,684 "," 	4,940 "," 	3,165 "," 	4,813 "," 	6,811 "," 	6,046 "," 	7,904 "," 	6,677 "," 	3,343 "," 	2,958 "," 	5,352 "," 	7,834 "," 	40,500 "," 	43,823 "," 	29,363 "," 	25,139 "," 	12,495 "," 	12,668 "," 	7,734 "," 	11,557 "," 	9,746 "," 	4,435 "," 	2,876 "," 	8,226 "," 	2,826 "," 	6,645 "," 	3,627 "," 	3,587 "," 	5,666 "," 	6,521 "," 	3,453 "," 	1,255 "," 	3,217 "," 	413,949 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
