Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jan 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SO, 	11 , 	26 , 	16 , 	20 , 	40 , 	13 , 	22 , 	9 , 	28 , 	7 , 	15 , 	24 , 	13 , 	9 , 	7 , 	3 , 	7 , 	20 , 	20 , 	35 , 	33 , 	23 , 	20 , 	29 , 	16 , 	125 , 	85 , 	444 , 	185 , 	48 , 	58 , 	35 , 	45 , 	79 , 	73 , 	6 , 	34 , 	7 , 	23 , 	23 , 	27 , 	7 , 	155 ," 	1,920 ",,,,,,,,,,,
MB, 	8 , 	19 , 	10 , 	9 , 	58 , 	11 , 	10 , 	8 , 	30 , 	3 , 	7 , 	23 , 	7 , 	3 , 	3 , 	1 , 	6 , 	4 , 	13 , 	11 , 	15 , 	6 , 	7 , 	18 , 	6 , 	107 , 	89 , 	332 , 	122 , 	51 , 	66 , 	27 , 	45 , 	61 , 	22 , 	3 , 	8 , 	3 , 	17 , 	10 , 	10 , 	146 , 	10 ," 	1,419 ",,,,,,,,,,,
Entries," 	1,759 "," 	2,886 "," 	1,846 "," 	1,759 "," 	5,619 "," 	2,179 "," 	2,944 "," 	1,973 "," 	3,798 "," 	1,922 "," 	3,414 "," 	3,712 "," 	2,012 "," 	2,460 "," 	1,774 "," 	1,021 "," 	1,383 "," 	2,309 "," 	1,953 "," 	1,591 "," 	2,084 "," 	1,091 ", 	863 ," 	2,140 "," 	2,220 "," 	6,733 "," 	5,927 "," 	19,412 "," 	7,893 "," 	5,427 "," 	6,532 "," 	3,222 "," 	5,626 "," 	2,776 "," 	1,398 ", 	863 ," 	2,838 ", 	498 ," 	1,736 ", 	689 , 	731 ," 	2,422 "," 	1,479 "," 	132,911 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
