Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Oct 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SO, 	20 , 	52 , 	37 , 	40 , 	82 , 	27 , 	46 , 	38 , 	59 , 	23 , 	31 , 	45 , 	22 , 	16 , 	11 , 	5 , 	14 , 	32 , 	48 , 	75 , 	83 , 	42 , 	34 , 	68 , 	29 , 	266 , 	242 , 	593 , 	313 , 	91 , 	106 , 	61 , 	69 , 	138 , 	127 , 	14 , 	87 , 	23 , 	53 , 	44 , 	27 , 	13 , 	245 ," 	3,490 ",,,,,,,,,,,
MB, 	12 , 	23 , 	13 , 	18 , 	116 , 	14 , 	29 , 	68 , 	92 , 	12 , 	16 , 	21 , 	8 , 	6 , 	5 , 	2 , 	3 , 	6 , 	21 , 	25 , 	25 , 	7 , 	9 , 	21 , 	11 , 	493 , 	606 , 	367 , 	272 , 	94 , 	126 , 	59 , 	100 , 	172 , 	58 , 	3 , 	11 , 	5 , 	29 , 	39 , 	15 , 	239 , 	12 ," 	3,283 ",,,,,,,,,,,
Entries," 	3,447 "," 	6,997 "," 	3,872 "," 	3,319 "," 	10,756 "," 	4,125 "," 	6,336 "," 	8,116 "," 	12,018 "," 	5,042 "," 	6,795 "," 	6,311 "," 	5,013 "," 	4,899 "," 	4,595 "," 	2,920 "," 	3,803 "," 	6,199 "," 	5,406 "," 	6,220 "," 	5,606 "," 	2,947 "," 	2,575 "," 	4,363 "," 	4,482 "," 	26,852 "," 	28,591 "," 	25,453 "," 	19,498 "," 	9,173 "," 	11,820 "," 	6,823 "," 	13,172 "," 	7,893 "," 	3,373 "," 	2,219 "," 	6,516 "," 	1,765 "," 	4,902 "," 	2,670 "," 	1,763 "," 	3,650 "," 	3,457 "," 	315,753 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
